traceID,callerServiceName,callerSpanID,calledServiceName,calledSpanID,duration,TOF
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,ab4358d41d8de2e8,7547,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,ab4358d41d8de2e8,ts-ticketinfo-service.default,b9c07a1227aa2aa3,7085,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,b9c07a1227aa2aa3,ts-ticketinfo-service.default,f8beae624eaa9a7b,5080,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,f8beae624eaa9a7b,ts-basic-service.default,a967eb9a1f5f9245,4512,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,a967eb9a1f5f9245,ts-basic-service.default,e5fb26786107a0e2,2643,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,e5fb26786107a0e2,ts-station-service.default,20198015b5acbc0,2028,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,3eadfd3d07887834,5593,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,3eadfd3d07887834,ts-ticketinfo-service.default,a35daf3b7f7a84d9,5269,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,a35daf3b7f7a84d9,ts-ticketinfo-service.default,60b21ec00e2552be,4195,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,60b21ec00e2552be,ts-basic-service.default,7ee3ad9265715f6d,3846,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,7ee3ad9265715f6d,ts-basic-service.default,f5c41fe2d72cb8cb,1876,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,f5c41fe2d72cb8cb,ts-station-service.default,9812b877ee935b81,1429,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,b5a17b654b6c2545,23079,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,b5a17b654b6c2545,ts-seat-service.default,afb8c635c25cf3a6,22544,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,afb8c635c25cf3a6,ts-seat-service.default,95dd7c00901514ff,6213,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,95dd7c00901514ff,ts-travel-service.default,8bc314261965fae,5601,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,8bc314261965fae,ts-travel-service.default,ccf138170c7b142a,2459,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,ccf138170c7b142a,ts-route-service.default,e4fab10bc021210b,1733,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,afb8c635c25cf3a6,ts-seat-service.default,2a1ce3f3e2720d5f,3758,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,2a1ce3f3e2720d5f,ts-order-service.default,3137c808f3e726d9,3170,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,afb8c635c25cf3a6,ts-seat-service.default,687dba431c9ae9f0,5824,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,687dba431c9ae9f0,ts-travel-service.default,8f0035a518b4c60d,5334,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,8f0035a518b4c60d,ts-travel-service.default,d95403b3ddfb311e,3048,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,d95403b3ddfb311e,ts-train-service.default,e36d2cdeb5d7f08f,2390,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,afb8c635c25cf3a6,ts-seat-service.default,6acb343a778dce97,2436,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,6acb343a778dce97,ts-config-service.default,d7e60c1dc5b49000,2020,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,8d7f88d34ddbc12c,1970,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,8d7f88d34ddbc12c,ts-train-service.default,a8c523dfad7ba6d9,1558,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,ba3ac75b21049055,2619,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,ba3ac75b21049055,ts-route-service.default,65c03a187d62785e,1748,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,642b0f0b64c038ab,23370,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,642b0f0b64c038ab,ts-ticketinfo-service.default,1a2cea6883192652,22575,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,1a2cea6883192652,ts-ticketinfo-service.default,5c6a9d44dedf237c,20991,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,5c6a9d44dedf237c,ts-basic-service.default,58e1e6892db537a8,20521,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,58e1e6892db537a8,ts-basic-service.default,31e14bc80b4066a4,2438,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,31e14bc80b4066a4,ts-station-service.default,babf8f1f37d2a4,1808,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,58e1e6892db537a8,ts-basic-service.default,47dd2ceb3d99169e,1266,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,47dd2ceb3d99169e,ts-station-service.default,4a83d9a39ddee958,1029,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,58e1e6892db537a8,ts-basic-service.default,4251040de1860aaa,2870,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,4251040de1860aaa,ts-train-service.default,6a9b5b7f71b9d87d,1908,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,58e1e6892db537a8,ts-basic-service.default,45ea5af4f6d415d1,2035,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,45ea5af4f6d415d1,ts-route-service.default,17a56a2b02eef8ac,1526,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,58e1e6892db537a8,ts-basic-service.default,deb1c45734d985ee,3354,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,deb1c45734d985ee,ts-price-service.default,3e99b31373bca2b6,2885,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,58e1e6892db537a8,ts-basic-service.default,99ceaf1c8ee353fd,2373,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,99ceaf1c8ee353fd,ts-station-service.default,d6ed5e73a9bea93,1486,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,58e1e6892db537a8,ts-basic-service.default,9ad272b71c4c3135,1318,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,9ad272b71c4c3135,ts-station-service.default,f9214624e43edeb3,1045,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,aba08559d22438d3,4011,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,aba08559d22438d3,ts-order-service.default,df2f9367c2d00456,3260,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,b5445b210f5257be,6942,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,b5445b210f5257be,ts-ticketinfo-service.default,ab0d92266dc14355,6150,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,ab0d92266dc14355,ts-ticketinfo-service.default,1105579ef47be672,4813,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,1105579ef47be672,ts-basic-service.default,65e03c829f46609f,3944,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,65e03c829f46609f,ts-basic-service.default,17f39d49c792f754,2234,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,17f39d49c792f754,ts-station-service.default,ab5a2b0562bd4f8e,1560,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,248427e7dc0ade4c,5425,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,248427e7dc0ade4c,ts-ticketinfo-service.default,13c8ab929ec3a31e,5122,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,13c8ab929ec3a31e,ts-ticketinfo-service.default,955321d14a0c6bb9,3871,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,955321d14a0c6bb9,ts-basic-service.default,75317af2eab9bfd2,3481,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,75317af2eab9bfd2,ts-basic-service.default,a6fa644052a70b7a,1938,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,a6fa644052a70b7a,ts-station-service.default,5daf54f2859ce580,1384,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,3237d0dc8d72246,23402,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,3237d0dc8d72246,ts-seat-service.default,a04632828c6b36a3,22890,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,a04632828c6b36a3,ts-seat-service.default,b9f314240f94f2a1,6220,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,b9f314240f94f2a1,ts-travel-service.default,7f6577a0c0f95645,5549,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,7f6577a0c0f95645,ts-travel-service.default,6c422357b7d66d36,2180,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,6c422357b7d66d36,ts-route-service.default,1b19842b6ee3fe28,1722,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,a04632828c6b36a3,ts-seat-service.default,32175c7324167ac2,3884,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,32175c7324167ac2,ts-order-service.default,9b5382df471c597c,3266,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,a04632828c6b36a3,ts-seat-service.default,2aa0f5f1bfcdef6c,6062,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,2aa0f5f1bfcdef6c,ts-travel-service.default,cc5214303e00c96a,5273,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,cc5214303e00c96a,ts-travel-service.default,fc12ae9774bd23af,2777,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,fc12ae9774bd23af,ts-train-service.default,bce3515edeb7cbbb,2214,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,a04632828c6b36a3,ts-seat-service.default,28b09bbed845e475,3048,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,28b09bbed845e475,ts-config-service.default,742c6ba96b841edd,2108,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,72197bed16efee87,7190,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,72197bed16efee87,ts-ticketinfo-service.default,3e4a7b95d3732645,6803,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,3e4a7b95d3732645,ts-ticketinfo-service.default,dbaa958dbed5043c,4799,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,dbaa958dbed5043c,ts-basic-service.default,fc22c79dfdf110d6,4211,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,fc22c79dfdf110d6,ts-basic-service.default,1a0b77c69f6a300,2631,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,1a0b77c69f6a300,ts-station-service.default,b86bdfa580057548,2178,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,c32252f42d3b51f4,5398,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,c32252f42d3b51f4,ts-ticketinfo-service.default,324afb9da144f0a8,5074,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,324afb9da144f0a8,ts-ticketinfo-service.default,c5bc617dc5e2f7fd,3931,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-ticketinfo-service.default,c5bc617dc5e2f7fd,ts-basic-service.default,4125f13bbee9feb9,3395,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,4125f13bbee9feb9,ts-basic-service.default,395c5f0604e7d907,2176,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-basic-service.default,395c5f0604e7d907,ts-station-service.default,608c217e842fe93c,1599,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,9d8056e92f98e319,21950,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,9d8056e92f98e319,ts-seat-service.default,4363fb2913d22402,21581,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,4363fb2913d22402,ts-seat-service.default,fb8d95f6e0eeecad,5496,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,fb8d95f6e0eeecad,ts-travel-service.default,199faff34074431f,5191,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,199faff34074431f,ts-travel-service.default,2f4a1ef511ec38fd,2624,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,2f4a1ef511ec38fd,ts-route-service.default,dc2f01efe486ec54,2194,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,4363fb2913d22402,ts-seat-service.default,1c98b9ca0bbe3c16,4085,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,1c98b9ca0bbe3c16,ts-order-service.default,8cf161ff2ac8c218,3072,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,4363fb2913d22402,ts-seat-service.default,eda21b98a17d2b95,6085,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,eda21b98a17d2b95,ts-travel-service.default,a3284edb9d035b3a,5671,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,a3284edb9d035b3a,ts-travel-service.default,2891697f63b64639,3661,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,2891697f63b64639,ts-train-service.default,b8aa5b9c308d7e7e,2406,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,4363fb2913d22402,ts-seat-service.default,933f5a9b94963439,2379,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-seat-service.default,933f5a9b94963439,ts-config-service.default,74a1a15ffb7f26d6,1961,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,669660297a142fce,2190,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,669660297a142fce,ts-train-service.default,e29320b38825634d,1891,false,
caa7f1310357b4d00ad22c4bc24e6a,ts-travel-service.default,f7e819c9c4e48b91,ts-travel-service.default,f746adea2d5c7e11,2147,false,
